tframe,y,x,track_no
24,907,24,27
25,906,28,27
26,906,30,27
27,906,33,27
28,906,35,27
29,905,35,27
30,905,39,27
31,905,39,27
32,905,39,27
33,905,39,27
34,906,39,27
35,906,39,27
36,905,39,27
37,905,39,27
38,906,39,27
39,905,39,27
40,906,39,27
41,906,39,27
42,906,37,27
43,906,31,27
44,905,27,27
45,905,26,27
46,906,21,27
47,906,16,27
48,906,14,27
49,906,13,27
50,906,12,27
51,906,10,27
52,906,0,27
53,905,0,27
54,905,0,27
55,906,0,27
58,1052,1366,27
59,1052,1356,27
60,1052,1348,27
61,1052,1340,27
62,1053,1333,27
63,1053,1324,27
64,1052,1315,27
65,1052,1308,27
66,1053,1303,27
67,1053,1295,27
68,1053,1288,27
69,1053,1286,27
70,1053,1279,27
71,1053,1273,27
72,1053,1268,27
73,1053,1260,27
74,1053,1254,27
75,1053,1249,27
76,1053,1242,27
77,1053,1235,27
78,1053,1226,27
79,1053,1221,27
80,1053,1215,27
81,1053,1207,27
82,1053,1203,27
83,1053,1191,27
84,1053,1187,27
85,1053,1181,27
86,1053,1175,27
87,1053,1169,27
88,1053,1164,27
89,1053,1158,27
90,1053,1156,27
91,1053,1147,27
92,1053,1143,27
93,1053,1137,27
94,1053,1133,27
95,1053,1129,27
96,1053,1128,27
97,1053,1121,27
98,1053,1117,27
99,1053,1114,27
100,1053,1112,27
101,1053,1104,27
102,1053,1096,27
103,1053,1091,27
104,1053,1086,27
105,1053,1081,27
106,1053,1077,27
107,1053,1071,27
108,1053,1065,27
109,1053,1059,27
110,1053,1053,27
111,1052,1045,27
112,1053,1039,27
113,1053,1032,27
114,1053,1027,27
115,1053,1021,27
116,1053,1018,27
117,1053,1010,27
118,1053,1008,27
119,1053,1003,27
120,1053,998,27
121,1053,993,27
122,1053,987,27
123,1053,980,27
124,1053,977,27
125,1053,973,27
126,1053,967,27
127,1054,962,27
128,1053,957,27
129,1053,953,27
130,1053,949,27
131,1053,948,27
132,1053,948,27
133,1053,945,27
134,1053,940,27
135,1053,934,27
136,1053,929,27
137,1053,925,27
138,1053,923,27
139,1053,921,27
140,1053,914,27
141,1053,906,27
142,1053,902,27
143,1053,896,27
144,1053,889,27
145,1053,881,27
146,1053,876,27
147,1053,869,27
148,1053,862,27
149,1053,853,27
150,1053,849,27
151,1053,845,27
152,1053,840,27
153,1053,837,27
154,1053,832,27
155,1053,823,27
156,1053,820,27
157,1053,818,27
158,1053,811,27
159,1053,808,27
160,1053,801,27
161,1053,797,27
162,1053,791,27
163,1053,783,27
164,1053,777,27
165,1053,771,27
166,1053,760,27
167,1053,751,27
168,1053,745,27
169,1053,739,27
170,1053,731,27
171,1053,723,27
172,1053,716,27
174,1053,699,27
175,1053,691,27
176,1053,684,27
177,1053,677,27
178,1053,669,27
179,1053,661,27
180,1053,652,27
181,1053,645,27
182,1053,638,27
183,1053,629,27
184,1053,625,27
185,1053,619,27
186,1053,611,27
187,1053,610,27
188,1053,607,27
189,1054,602,27
190,1054,597,27
191,1054,591,27
192,1054,586,27
193,1053,581,27
194,1053,571,27
195,1053,564,27
196,1053,559,27
197,1054,556,27
198,1054,552,27
199,1053,549,27
200,1053,545,27
201,1053,536,27
202,1054,529,27
203,1054,525,27
204,1054,521,27
205,1054,519,27
206,1054,511,27
207,1054,507,27
208,1054,504,27
209,1054,495,27
210,1054,494,27
211,1054,489,27
212,1054,481,27
213,1054,476,27
214,1054,468,27
215,1054,460,27
216,1054,453,27
217,1054,448,27
218,1054,441,27
219,1054,433,27
220,1054,425,27
221,1054,421,27
222,1054,416,27
223,1054,407,27
224,1054,400,27
225,1054,390,27
226,1054,379,27
227,1054,370,27
228,1054,363,27
229,1054,353,27
230,1054,347,27
231,1054,341,27
232,1055,335,27
233,1054,327,27
234,1054,321,27
235,1054,315,27
236,1054,311,27
237,1054,306,27
238,1054,301,27
239,1054,297,27
240,1054,289,27
241,1054,284,27
242,1054,276,27
243,1054,267,27
244,1054,263,27
245,1054,257,27
246,1054,246,27
247,1054,239,27
248,1054,234,27
249,1054,231,27
250,1053,226,27
251,1054,222,27
252,1054,217,27
253,1054,208,27
254,1054,207,27
255,1054,197,27
256,1054,193,27
257,1054,189,27
258,1054,179,27
259,1054,170,27
260,1054,162,27
261,1054,160,27
262,1054,156,27
263,1054,148,27
264,1054,139,27
265,1054,129,27
266,1054,121,27
267,1054,113,27
268,1054,106,27
269,1054,102,27
270,1054,97,27
271,1054,98,27
272,1055,95,27
273,1054,90,27
274,1054,86,27
275,1054,81,27
276,1054,78,27
277,1054,73,27
278,1054,67,27
279,1054,61,27
280,1054,55,27
281,1054,50,27
282,1054,43,27
283,1054,35,27
284,1054,27,27
285,1054,15,27
286,1054,5,27
287,1054,2,27
290,827,1371,27
291,827,1366,27
292,827,1363,27
293,827,1356,27
294,827,1352,27
295,827,1348,27
296,827,1343,27
297,827,1340,27
298,827,1336,27
299,827,1332,27
300,827,1326,27
301,827,1319,27
302,827,1314,27
303,827,1309,27
304,827,1301,27
305,827,1295,27
306,827,1290,27
307,827,1287,27
308,827,1282,27
309,827,1276,27
310,827,1270,27
311,827,1266,27
312,827,1262,27
313,827,1261,27
314,827,1257,27
315,827,1253,27
316,827,1251,27
317,827,1248,27
318,827,1245,27
319,827,1242,27
320,827,1240,27
321,827,1236,27
322,827,1231,27
323,827,1227,27
324,827,1224,27
325,827,1219,27
326,827,1216,27
327,827,1213,27
328,827,1210,27
329,827,1207,27
330,827,1204,27
331,827,1197,27
332,827,1193,27
333,827,1189,27
334,827,1188,27
335,827,1184,27
336,827,1183,27
337,827,1181,27
338,827,1180,27
339,827,1181,27
340,827,1181,27
341,827,1180,27
342,827,1180,27
343,827,1178,27
344,827,1178,27
345,827,1176,27
346,827,1175,27
347,827,1174,27
348,827,1174,27
349,827,1172,27
350,827,1171,27
351,827,1168,27
352,827,1168,27
353,827,1167,27
354,827,1165,27
355,827,1165,27
356,827,1165,27
357,826,1165,27
358,827,1165,27
359,827,1165,27
360,827,1165,27
361,827,1162,27
362,828,1161,27
363,828,1160,27
364,828,1157,27
365,827,1155,27
366,827,1156,27
367,827,1151,27
368,828,1146,27
369,828,1143,27
370,828,1141,27
371,828,1139,27
372,827,1139,27
373,827,1138,27
374,827,1137,27
375,827,1137,27
376,827,1138,27
377,827,1138,27
378,826,1139,27
379,826,1141,27
380,826,1143,27
381,827,1145,27
1,132,576,28
2,132,557,28
3,131,546,28
4,131,536,28
5,131,532,28
6,131,527,28
7,131,518,28
8,131,508,28
9,131,500,28
10,131,489,28
11,131,484,28
12,131,478,28
13,131,473,28
14,131,466,28
15,131,459,28
16,131,449,28
17,131,439,28
18,132,431,28
19,132,423,28
20,132,410,28
21,131,403,28
22,131,400,28
23,131,393,28
24,131,387,28
25,131,375,28
26,130,365,28
27,130,358,28
28,131,352,28
29,130,345,28
30,131,339,28
31,130,330,28
32,130,325,28
33,130,318,28
34,130,312,28
35,130,303,28
36,130,291,28
37,130,283,28
38,130,277,28
39,130,266,28
40,130,259,28
41,130,249,28
42,129,245,28
43,129,236,28
44,130,230,28
45,130,226,28
46,130,221,28
47,129,210,28
48,130,206,28
49,130,197,28
50,130,189,28
51,130,183,28
52,130,176,28
53,129,170,28
54,130,166,28
55,129,163,28
56,128,157,28
57,129,152,28
58,130,149,28
59,129,148,28
60,129,142,28
61,129,136,28
62,129,124,28
63,129,117,28
64,128,110,28
65,128,101,28
66,128,95,28
67,128,90,28
68,127,87,28
69,127,78,28
70,127,74,28
71,127,73,28
72,127,69,28
73,127,64,28
74,127,57,28
75,127,49,28
76,128,40,28
77,127,31,28
78,127,25,28
79,127,20,28
80,127,15,28
81,127,12,28
82,127,6,28
83,126,5,28
84,126,2,28
87,590,1364,28
88,589,1351,28
89,590,1336,28
90,590,1329,28
91,591,1320,28
92,590,1315,28
93,591,1305,28
94,591,1298,28
95,590,1291,28
96,590,1285,28
97,590,1275,28
98,591,1268,28
99,590,1261,28
100,591,1257,28
101,592,1252,28
102,592,1248,28
103,592,1243,28
104,591,1236,28
105,590,1231,28
106,590,1224,28
107,590,1216,28
108,590,1210,28
109,590,1202,28
110,590,1196,28
111,590,1193,28
112,590,1189,28
113,590,1183,28
114,590,1176,28
115,590,1170,28
116,590,1167,28
117,590,1164,28
118,590,1157,28
119,591,1156,28
120,591,1153,28
121,591,1149,28
122,589,1145,28
123,589,1143,28
124,590,1141,28
125,590,1137,28
126,590,1134,28
127,590,1132,28
128,591,1130,28
129,591,1127,28
130,591,1127,28
131,590,1121,28
132,591,1122,28
133,591,1116,28
134,591,1113,28
135,591,1107,28
136,591,1103,28
137,591,1098,28
138,591,1089,28
139,590,1082,28
140,590,1076,28
141,591,1070,28
142,591,1066,28
143,590,1060,28
144,590,1056,28
145,590,1053,28
146,590,1048,28
147,590,1042,28
148,590,1037,28
149,590,1032,28
150,590,1028,28
151,590,1025,28
152,590,1018,28
153,590,1015,28
154,590,1010,28
155,589,1006,28
156,590,1002,28
157,590,996,28
158,590,989,28
159,590,986,28
160,590,981,28
161,590,977,28
162,591,975,28
163,590,971,28
164,590,968,28
165,590,962,28
166,590,957,28
167,590,950,28
168,590,944,28
169,590,937,28
170,590,933,28
171,591,926,28
172,590,921,28
173,590,916,28
174,591,910,28
175,590,906,28
176,590,902,28
177,590,897,28
178,590,895,28
179,591,893,28
180,590,889,28
181,590,888,28
182,590,885,28
183,590,885,28
184,590,884,28
185,590,881,28
186,590,879,28
187,589,877,28
188,590,877,28
189,590,874,28
190,590,872,28
191,590,870,28
192,590,868,28
193,590,865,28
194,590,862,28
195,591,860,28
196,590,857,28
197,590,854,28
198,590,854,28
199,591,847,28
200,590,844,28
201,590,842,28
202,589,839,28
203,588,837,28
204,588,833,28
205,589,823,28
206,589,818,28
207,589,815,28
208,589,814,28
209,589,814,28
210,589,813,28
211,589,813,28
212,589,812,28
213,590,811,28
214,589,806,28
215,589,804,28
216,589,800,28
217,590,796,28
218,589,794,28
219,590,791,28
220,589,789,28
221,589,784,28
222,589,782,28
223,589,779,28
224,589,772,28
225,589,767,28
226,589,762,28
227,589,757,28
228,589,753,28
229,589,749,28
230,589,744,28
231,589,741,28
232,589,736,28
233,589,733,28
234,589,727,28
235,590,721,28
236,590,716,28
237,590,711,28
238,589,707,28
239,590,701,28
240,590,697,28
241,590,695,28
242,590,695,28
243,590,692,28
244,589,691,28
245,589,689,28
246,589,688,28
247,589,687,28
248,590,685,28
249,589,683,28
250,589,682,28
251,589,680,28
252,589,678,28
253,589,677,28
254,589,675,28
255,589,675,28
256,590,673,28
257,590,670,28
258,590,665,28
259,590,663,28
260,590,657,28
261,590,652,28
262,590,648,28
263,590,645,28
264,590,642,28
265,590,638,28
266,590,635,28
267,589,634,28
268,589,630,28
269,590,629,28
270,590,628,28
271,589,627,28
272,589,625,28
273,589,618,28
274,590,615,28
275,590,612,28
276,590,609,28
277,591,603,28
278,591,604,28
279,590,599,28
280,590,597,28
281,591,595,28
282,591,594,28
283,591,592,28
284,590,590,28
285,589,590,28
286,590,589,28
287,590,587,28
288,590,585,28
289,590,582,28
290,590,581,28
291,590,580,28
292,591,576,28
293,591,572,28
294,590,567,28
295,590,562,28
296,591,558,28
297,591,554,28
298,591,552,28
299,590,548,28
300,591,543,28
301,590,538,28
302,590,533,28
303,590,528,28
304,590,520,28
305,590,516,28
306,590,513,28
307,590,509,28
308,590,504,28
309,591,500,28
310,591,496,28
311,589,494,28
312,588,492,28
313,588,493,28
314,588,490,28
315,589,484,28
316,589,481,28
317,589,479,28
318,589,479,28
319,590,472,28
320,590,468,28
321,589,459,28
322,588,452,28
323,589,447,28
324,590,444,28
325,590,440,28
326,590,436,28
327,589,431,28
328,589,428,28
329,590,422,28
330,589,419,28
331,589,420,28
332,589,417,28
333,589,416,28
334,589,412,28
335,590,424,28
336,589,426,28
337,589,431,28
338,589,437,28
339,589,434,28
340,589,428,28
341,589,425,28
342,589,425,28
343,589,424,28
344,590,423,28
345,589,419,28
346,589,421,28
347,589,422,28
348,588,241,28
349,589,241,28
350,589,245,28
351,589,240,28
352,589,238,28
353,589,233,28
354,589,231,28
355,589,231,28
356,589,229,28
357,589,227,28
358,590,216,28
359,590,211,28
360,589,207,28
361,589,203,28
362,589,201,28
363,589,194,28
364,589,189,28
365,589,189,28
366,589,191,28
367,589,191,28
368,589,191,28
369,589,192,28
370,589,186,28
371,589,188,28
372,589,189,28
373,589,188,28
374,589,192,28
375,589,194,28
376,589,193,28
377,589,195,28
378,589,189,28
379,590,185,28
380,590,188,28
381,590,188,28
382,590,192,28
383,590,192,28
384,590,194,28
385,590,198,28
386,590,199,28
387,590,196,28
388,590,194,28
389,590,196,28
390,590,199,28
391,590,191,28
392,590,187,28
393,590,185,28
394,590,185,28
395,590,185,28
396,590,184,28
397,590,182,28
398,591,182,28
399,590,182,28
400,590,178,28
401,590,174,28
402,589,174,28
403,589,167,28
404,589,168,28
405,589,169,28
406,590,173,28
407,590,170,28
408,590,170,28
409,590,173,28
410,590,173,28
411,590,168,28
412,590,175,28
413,590,177,28
414,590,185,28
415,590,193,28
416,590,197,28
417,588,201,28
418,588,206,28
419,589,203,28
420,588,204,28
421,589,201,28
422,590,199,28
423,590,199,28
424,589,194,28
425,589,193,28
426,589,188,28
427,589,182,28
428,589,178,28
429,590,173,28
430,590,175,28
431,590,173,28
432,590,171,28
433,589,165,28
434,590,158,28
435,590,165,28
436,590,168,28
437,590,174,28
438,589,175,28
439,589,175,28
440,589,180,28
441,589,184,28
442,588,182,28
443,589,184,28
444,589,183,28
445,590,191,28
446,590,191,28
447,590,191,28
448,590,193,28
449,591,192,28
450,590,189,28
451,590,191,28
452,590,189,28
453,590,189,28
454,590,185,28
455,590,185,28
456,590,181,28
457,590,175,28
458,590,175,28
459,590,173,28
460,590,168,28
461,590,167,28
462,590,167,28
463,590,165,28
464,591,165,28
465,590,166,28
466,590,166,28
467,590,167,28
468,590,165,28
469,590,169,28
470,590,171,28
471,589,180,28
472,590,183,28
1,869,1247,29
2,869,1260,29
3,869,1291,29
4,869,1314,29
5,868,1326,29
6,868,1337,29
7,868,1354,29
8,869,1361,29
9,869,1370,29
12,1090,22,29
13,1086,31,29
14,1085,38,29
15,1086,45,29
16,1086,53,29
17,1086,67,29
18,1086,79,29
19,1086,90,29
20,1085,103,29
21,1085,111,29
22,1085,122,29
23,1085,131,29
24,1085,145,29
25,1085,145,29
26,1085,159,29
27,1085,168,29
28,1085,189,29
29,1085,203,29
30,1085,211,29
31,1085,223,29
32,1085,233,29
33,1086,241,29
34,1085,251,29
35,1085,259,29
36,1085,261,29
37,1085,264,29
38,1085,268,29
39,1085,281,29
40,1085,297,29
41,1085,305,29
42,1085,314,29
43,1085,329,29
44,1085,337,29
45,1085,347,29
46,1085,355,29
47,1085,361,29
48,1085,373,29
49,1085,383,29
50,1085,392,29
51,1085,403,29
52,1085,416,29
53,1085,427,29
54,1085,434,29
55,1085,442,29
56,1085,452,29
57,1085,465,29
58,1085,474,29
59,1085,479,29
60,1085,481,29
61,1085,491,29
62,1085,492,29
63,1084,500,29
64,1085,504,29
65,1084,512,29
66,1085,521,29
67,1085,527,29
68,1085,533,29
69,1084,538,29
70,1084,549,29
71,1084,559,29
72,1084,565,29
73,1085,573,29
74,1085,581,29
75,1083,592,29
76,1085,603,29
77,1085,615,29
78,1084,623,29
79,1084,633,29
80,1085,641,29
81,1085,649,29
82,1084,659,29
83,1085,665,29
84,1086,665,29
85,1085,667,29
86,1084,671,29
87,1085,675,29
88,1085,685,29
89,1085,691,29
90,1085,693,29
91,1085,698,29
92,1085,705,29
93,1084,709,29
94,1084,717,29
95,1084,725,29
96,1085,729,29
97,1085,727,29
98,1085,728,29
99,1085,728,29
100,1085,729,29
101,1085,732,29
102,1085,729,29
103,1085,727,29
104,1085,726,29
105,1085,725,29
106,1085,720,29
107,1085,717,29
108,1085,715,29
109,1085,713,29
110,1085,706,29
111,1084,707,29
112,1084,707,29
113,1084,705,29
114,1084,704,29
115,1083,705,29
116,1083,707,29
117,1084,703,29
118,1084,705,29
119,1084,703,29
120,1084,701,29
121,1083,697,29
122,1083,691,29
123,1083,690,29
124,1083,688,29
125,1083,688,29
126,1083,686,29
127,1083,686,29
128,1083,685,29
129,1083,685,29
130,1084,685,29
131,1083,683,29
132,1083,681,29
133,1083,683,29
134,1083,683,29
135,1083,683,29
136,1083,682,29
137,1083,687,29
138,1083,685,29
139,1083,684,29
140,1083,685,29
141,1085,687,29
142,1084,685,29
143,1084,684,29
144,1083,686,29
145,1083,685,29
146,1083,687,29
147,1083,685,29
148,1084,685,29
149,1085,686,29
150,1085,684,29
151,1085,686,29
152,1084,684,29
153,1084,685,29
154,1084,684,29
155,1085,685,29
156,1084,685,29
157,1085,685,29
158,1085,685,29
159,1085,685,29
160,1085,684,29
161,1085,685,29
162,1085,686,29
163,1085,685,29
164,1085,684,29
165,1085,685,29
166,1085,685,29
167,1084,685,29
168,1085,685,29
169,1085,685,29
170,1085,683,29
171,1085,684,29
172,1085,685,29
173,1084,686,29
174,1085,685,29
175,1086,686,29
176,1086,686,29
177,1086,684,29
178,1085,683,29
179,1085,684,29
180,1085,684,29
181,1084,684,29
182,1084,685,29
183,1084,684,29
184,1084,684,29
185,1084,686,29
186,1084,685,29
187,1085,686,29
188,1085,689,29
189,1085,686,29
190,1086,686,29
191,1085,687,29
192,1085,687,29
193,1085,685,29
194,1085,684,29
197,266,1367,29
198,266,1358,29
199,266,1354,29
200,266,1351,29
201,266,1346,29
202,266,1339,29
203,266,1332,29
204,266,1324,29
205,266,1316,29
206,266,1310,29
207,266,1308,29
208,266,1305,29
209,266,1304,29
210,266,1305,29
211,266,1301,29
212,266,1297,29
213,266,1296,29
214,266,1293,29
215,266,1292,29
216,266,1289,29
217,266,1287,29
218,266,1284,29
219,266,1281,29
220,266,1277,29
221,266,1275,29
222,266,1274,29
223,266,1271,29
224,266,1271,29
225,266,1267,29
226,266,1265,29
227,266,1265,29
228,266,1263,29
229,266,1260,29
230,266,1260,29
231,266,1258,29
232,266,1256,29
233,266,1253,29
234,266,1253,29
235,266,1250,29
236,266,1250,29
237,266,1248,29
238,266,1245,29
239,265,1243,29
240,266,1241,29
241,266,1238,29
242,266,1234,29
243,266,1233,29
244,266,1229,29
245,266,1225,29
246,266,1224,29
247,266,1221,29
248,266,1218,29
249,267,1217,29
250,266,1215,29
251,266,1215,29
252,265,1215,29
253,265,1215,29
254,266,1214,29
255,266,1211,29
256,266,1207,29
257,266,1202,29
258,266,1202,29
259,266,1198,29
260,266,1196,29
261,267,1192,29
262,267,1188,29
263,267,1184,29
264,267,1180,29
265,267,1177,29
266,266,1170,29
267,266,1165,29
268,266,1163,29
269,266,1157,29
270,267,1157,29
271,267,1149,29
272,267,1146,29
273,267,1143,29
274,267,1140,29
275,268,1136,29
276,268,1135,29
277,267,1132,29
278,267,1127,29
279,267,1125,29
280,268,1124,29
281,268,1120,29
282,268,1117,29
283,267,1114,29
284,267,1108,29
285,267,1103,29
286,267,1100,29
287,267,1098,29
288,267,1093,29
289,267,1090,29
290,267,1088,29
291,267,1082,29
292,267,1079,29
293,267,1074,29
294,267,1072,29
295,267,1069,29
296,267,1066,29
297,267,1062,29
298,267,1059,29
299,267,1057,29
300,267,1057,29
301,267,1055,29
302,267,1056,29
303,267,1054,29
304,267,1053,29
305,267,1052,29
306,267,1052,29
307,267,1049,29
308,267,1051,29
309,267,1049,29
310,267,1047,29
311,267,1046,29
312,267,1045,29
313,267,1043,29
314,267,1044,29
315,267,1044,29
316,267,1045,29
317,267,1045,29
318,266,1044,29
319,266,1043,29
320,266,1042,29
321,266,1043,29
322,266,1042,29
323,266,1043,29
324,267,1043,29
325,267,1044,29
326,267,1044,29
327,267,1044,29
328,267,1045,29
329,267,1044,29
330,266,1043,29
331,267,1043,29
332,267,1044,29
333,267,1044,29
334,267,1042,29
335,267,1043,29
336,267,1043,29
337,267,1042,29
338,267,1042,29
339,267,1043,29
340,267,1041,29
341,266,1041,29
342,266,1040,29
343,267,1040,29
344,267,1042,29
345,267,1043,29
346,266,1043,29
347,265,1041,29
348,266,1044,29
349,267,1045,29
350,266,1045,29
351,265,1045,29
352,265,1044,29
353,265,1045,29
354,265,1044,29
355,264,1045,29
356,264,1044,29
357,264,1046,29
358,265,1045,29
359,265,1044,29
360,266,1043,29
361,266,1042,29
362,266,1040,29
363,266,1038,29
364,265,1035,29
365,265,1030,29
366,265,1027,29
367,265,1025,29
368,266,1023,29
369,266,1023,29
370,266,1021,29
371,266,1021,29
372,266,1023,29
373,266,1023,29
374,266,1025,29
375,265,1029,29
376,265,1027,29
377,265,1028,29
378,265,1027,29
379,265,1029,29
380,265,1027,29
381,265,1021,29
382,265,1021,29
383,265,1020,29
384,265,1021,29
385,265,1028,29
386,265,1029,29
387,265,1033,29
388,265,1038,29
389,265,1041,29
390,265,1045,29
391,265,1046,29
392,265,1046,29
393,265,1045,29
394,264,1045,29
395,265,1044,29
396,265,1042,29
397,265,1042,29
398,265,1042,29
399,265,1041,29
400,264,1045,29
401,264,1047,29
402,264,1047,29
403,264,1048,29
404,265,1049,29
405,265,1048,29
406,265,1053,29
407,265,1053,29
408,265,1053,29
409,265,1055,29
410,265,1055,29
411,265,1056,29
412,265,1056,29
413,265,1054,29
414,265,1056,29
415,265,1058,29
416,264,1058,29
417,264,1058,29
418,264,1059,29
1,866,1382,30
2,866,1370,30
5,377,1370,30
6,377,1365,30
7,377,1360,30
8,377,1350,30
9,377,1341,30
10,377,1328,30
11,377,1318,30
12,375,1309,30
13,375,1296,30
14,375,1289,30
15,376,1277,30
16,376,1269,30
17,375,1262,30
18,375,1251,30
19,375,1241,30
20,375,1232,30
21,375,1226,30
22,375,1220,30
23,375,1214,30
24,375,1208,30
25,375,1201,30
26,375,1193,30
27,375,1186,30
28,375,1180,30
29,375,1173,30
30,374,1168,30
31,374,1162,30
32,374,1157,30
33,374,1152,30
34,374,1148,30
35,374,1143,30
36,374,1138,30
37,374,1132,30
38,374,1126,30
39,374,1125,30
40,374,1115,30
41,374,1109,30
42,374,1104,30
43,374,1097,30
44,374,1092,30
45,374,1087,30
46,374,1081,30
47,374,1078,30
48,374,1072,30
49,374,1068,30
50,374,1064,30
51,375,1060,30
52,375,1056,30
53,375,1051,30
54,375,1045,30
55,374,1038,30
56,374,1034,30
57,374,1028,30
58,374,1026,30
59,374,1021,30
60,374,1019,30
61,374,1018,30
62,374,1017,30
63,373,1013,30
64,374,1006,30
65,374,1004,30
66,374,1003,30
67,374,1004,30
68,374,998,30
69,374,995,30
70,374,991,30
71,374,987,30
72,375,983,30
73,375,979,30
74,375,976,30
75,375,972,30
76,375,969,30
77,375,965,30
78,375,959,30
79,375,952,30
80,376,949,30
81,375,946,30
82,375,941,30
83,376,936,30
84,375,931,30
85,375,924,30
86,375,922,30
87,375,919,30
88,375,914,30
89,375,910,30
90,375,906,30
91,375,902,30
92,375,896,30
93,375,893,30
94,375,889,30
95,375,886,30
96,375,885,30
97,375,885,30
98,375,885,30
99,375,884,30
100,375,883,30
101,375,882,30
102,375,880,30
103,375,880,30
104,375,884,30
105,375,886,30
106,375,885,30
107,375,887,30
108,375,889,30
109,376,889,30
110,375,888,30
111,375,889,30
112,375,891,30
113,375,891,30
114,375,891,30
115,375,893,30
116,375,893,30
117,375,893,30
118,376,893,30
119,375,896,30
120,375,899,30
121,375,906,30
122,376,909,30
123,375,913,30
124,375,922,30
125,375,923,30
126,375,925,30
127,375,928,30
128,375,923,30
129,375,922,30
130,375,924,30
131,374,923,30
132,375,921,30
133,375,920,30
134,375,917,30
135,375,921,30
136,375,921,30
137,375,921,30
138,375,921,30
139,375,919,30
140,375,919,30
141,375,918,30
142,375,915,30
143,375,915,30
144,375,914,30
145,375,912,30
146,375,910,30
147,375,909,30
148,375,904,30
149,375,895,30
150,375,891,30
151,375,889,30
152,375,890,30
153,375,889,30
154,375,888,30
155,375,884,30
156,375,882,30
157,375,885,30
158,375,885,30
159,375,885,30
160,375,884,30
161,375,885,30
162,375,884,30
163,375,884,30
164,375,885,30
165,375,885,30
166,375,882,30
167,375,884,30
168,374,886,30
169,375,884,30
170,375,885,30
171,375,885,30
172,375,884,30
173,375,883,30
174,375,885,30
175,375,887,30
176,375,888,30
177,375,890,30
178,375,889,30
179,375,889,30
180,375,891,30
181,375,893,30
182,375,893,30
183,375,894,30
184,375,900,30
185,375,900,30
186,375,904,30
187,375,908,30
188,375,912,30
189,375,915,30
190,375,917,30
191,375,917,30
192,375,917,30
193,375,918,30
194,375,921,30
195,375,922,30
196,375,922,30
197,375,923,30
198,375,921,30
199,375,919,30
200,375,917,30
201,375,915,30
202,375,914,30
203,375,913,30
204,375,912,30
205,375,909,30
206,375,907,30
207,375,902,30
208,375,899,30
209,375,893,30
210,375,891,30
211,375,890,30
212,375,888,30
213,375,888,30
214,375,889,30
215,375,890,30
216,375,892,30
217,375,895,30
218,375,891,30
219,375,889,30
220,376,890,30
221,375,891,30
222,375,893,30
223,375,894,30
224,375,893,30
225,375,895,30
226,375,896,30
227,375,898,30
228,375,905,30
229,375,914,30
230,375,920,30
231,375,926,30
232,375,933,30
233,376,936,30
234,376,942,30
235,375,944,30
236,375,946,30
237,375,949,30
238,375,953,30
239,375,953,30
240,375,958,30
241,375,957,30
242,375,956,30
243,375,953,30
244,375,950,30
245,375,948,30
246,375,945,30
247,375,936,30
248,375,935,30
249,375,931,30
250,375,925,30
251,375,923,30
252,375,923,30
253,375,922,30
254,375,919,30
255,375,914,30
256,375,912,30
257,375,910,30
258,375,908,30
259,375,905,30
260,375,901,30
261,375,899,30
262,375,897,30
263,375,897,30
264,375,894,30
265,375,889,30
266,375,888,30
267,375,885,30
268,375,885,30
269,375,884,30
270,375,884,30
271,375,885,30
272,376,884,30
273,375,883,30
274,375,885,30
275,375,885,30
276,375,885,30
277,375,885,30
278,375,885,30
279,375,884,30
280,375,883,30
281,375,884,30
282,375,885,30
283,376,883,30
284,375,885,30
285,375,884,30
286,375,884,30
287,375,884,30
288,375,885,30
289,375,885,30
290,375,885,30
291,375,886,30
292,375,885,30
293,375,885,30
294,375,885,30
295,375,885,30
296,375,885,30
297,375,884,30
298,375,884,30
299,375,885,30
300,375,885,30
301,375,885,30
302,375,885,30
303,375,885,30
304,375,885,30
305,375,886,30
306,375,883,30
307,376,884,30
308,376,885,30
309,375,885,30
310,375,885,30
311,375,885,30
312,375,885,30
313,375,885,30
314,375,885,30
315,375,885,30
316,375,885,30
317,376,885,30
318,375,885,30
319,375,886,30
320,375,886,30
321,376,884,30
322,375,884,30
323,375,884,30
324,375,885,30
325,375,885,30
326,374,885,30
327,375,886,30
328,375,886,30
329,375,885,30
330,375,885,30
331,375,887,30
332,375,887,30
333,375,887,30
334,375,891,30
335,375,891,30
336,375,892,30
337,375,893,30
338,375,893,30
339,375,892,30
340,375,894,30
341,374,892,30
342,375,893,30
343,375,893,30
344,375,894,30
345,375,893,30
346,375,891,30
347,375,888,30
348,375,888,30
349,375,889,30
350,375,890,30
351,375,895,30
352,375,902,30
353,375,904,30
354,375,908,30
355,375,912,30
356,375,918,30
357,375,924,30
358,375,924,30
359,375,929,30
360,375,930,30
361,375,932,30
362,375,936,30
363,375,936,30
364,375,941,30
365,375,948,30
366,375,954,30
367,375,954,30
368,375,955,30
369,374,956,30
370,374,956,30
371,374,956,30
372,374,956,30
373,374,956,30
374,375,956,30
375,375,957,30
376,375,958,30
377,375,958,30
378,375,958,30
379,375,958,30
380,375,957,30
381,376,956,30
382,375,956,30
383,375,956,30
384,375,956,30
385,375,954,30
386,375,953,30
387,375,953,30
388,375,954,30
389,375,953,30
390,375,950,30
391,375,952,30
392,375,951,30
393,375,949,30
394,375,948,30
395,375,948,30
396,375,946,30
397,375,942,30
