tframe,y,x,track_no
146,603,57,13
147,603,73,13
148,602,61,13
149,603,82,13
150,602,62,13
151,603,82,13
152,602,69,13
153,603,82,13
154,602,67,13
155,603,86,13
156,602,69,13
157,603,78,13
158,602,72,13
159,603,80,13
160,603,88,13
161,603,77,13
162,603,96,13
163,603,84,13
164,603,97,13
165,603,84,13
166,603,110,13
167,602,84,13
168,603,120,13
169,603,79,13
170,603,155,13
171,603,81,13
172,603,168,13
173,603,77,13
174,603,184,13
175,603,72,13
176,603,206,13
177,603,57,13
178,603,200,13
179,603,47,13
180,603,203,13
181,603,47,13
182,603,205,13
183,603,46,13
184,603,207,13
185,602,38,13
186,603,207,13
187,603,38,13
190,603,455,13
191,90,1368,13
193,90,1347,13
195,89,1360,13
196,89,1337,13
197,90,1266,13
198,89,1333,13
200,89,130941,13
201,89,1303,13
203,89,1249,13
204,942,1235,13
205,942,1224,13
206,942,1214,13
207,942,1214,13
208,942,1209,13
209,943,1201,13
211,943,1172,13
216,941,1168,13
218,941,1175,13
219,941,1181,13
220,942,1121,13
221,942,1120,13
223,941,1104,13
224,942,1103,13
225,942,1094,13
226,942,1093,13
228,942,1047,13
229,942,1047,13
231,942,1024,13
232,943,1032,13
233,944,1012,13
234,944,1012,13
235,944,1017,13
236,943,1012,13
237,942,1008,13
238,942,1000,13
239,943,1002,13
241,942,972,13
244,974,970,13
250,973,995,13
255,973,991,13
256,973,998,13
259,973,1063,13
260,973,1059,13
261,972,1055,13
263,972,1066,13
264,973,1007,13
265,973,1013,13
266,973,1022,13
267,973,1096,13
273,974,1179,13
274,973,1134,13
275,973,1157,13
276,974,1169,13
277,974,1177,13
278,974,1177,13
281,973,1162,13
282,973,1168,13
283,973,1163,13
284,972,1168,13
285,974,1168,13
286,972,1125,13
287,973,1189,13
288,972,1178,13
290,974,1114,13
291,973,1102,13
292,974,1100,13
293,973,1103,13
296,72,1002,13
298,72,963,13
299,73,956,13
300,72,953,13
301,72,945,13
305,52,933,13
306,53,928,13
307,53,929,13
309,54,937,13
310,54,934,13
311,54,933,13
312,54,927,13
317,54,1002,13
319,54,1058,13
320,55,1062,13
321,55,1062,13
322,54,1064,13
323,54,1062,13
324,54,1075,13
325,54,1066,13
326,54,1064,13
327,55,1076,13
328,54,1079,13
329,55,1078,13
330,54,1088,13
331,54,1090,13
333,54,1034,13
334,89,1093,13
337,409,1041,13
338,665,8,13
339,248,25,13
340,248,26,13
341,248,54,13
342,248,79,13
343,250,88,13
344,250,114,13
345,248,113,13
346,250,129,13
347,248,158,13
348,250,182,13
349,248,201,13
350,250,210,13
351,248,217,13
352,250,310,13
353,248,243,13
354,250,343,13
355,249,292,13
356,250,38,13
357,249,350,13
358,250,446,13
359,250,393,13
360,250,456,13
361,250,483,13
362,250,488,13
363,250,498,13
364,250,484,13
365,250,487,13
366,250,481,13
368,250,496,13
369,252,513,13
370,250,533,13
371,252,552,13
372,252,576,13
373,512,675,13
374,250,690,13
375,252,692,13
376,250,713,13
377,250,728,13
378,250,743,13
379,250,752,13
380,250,774,13
381,250,772,13
382,250,806,13
383,250,806,13
384,250,924,13
385,250,944,13
386,248,952,13
387,250,976,13
388,250,992,13
389,250,904,13
390,250,906,13
391,250,943,13
392,250,976,13
393,250,984,13
394,250,1005,13
395,250,1003,13
396,250,1025,13
397,246,10123,13
398,250,1052,13
399,246,1059,13
400,250,1060,13
401,246,1066,13
402,250,1064,13
403,250,1072,13
404,250,1069,13
405,250,1084,13
406,250,1072,13
407,250,1103,13
408,250,1077,13
409,250,1124,13
410,250,1103,13
411,250,1112,13
412,250,1128,13
413,250,1132,13
414,250,1132,13
415,250,1144,13
416,250,1143,13
417,250,1156,13
418,250,1146,13
419,252,1176,13
420,250,1170,13
421,250,1194,13
422,250,1186,13
423,250,1207,13
424,250,1194,13
425,250,1215,13
426,250,1214,13
427,250,1256,13
428,250,1226,13
429,250,1262,13
430,250,1254,13
431,250,1256,13
432,193,1273,13
433,250,1269,13
434,193,1274,13
435,193,1268,13
436,194,1288,13
437,194,1292,13
438,194,1310,13
439,194,1304,13
440,195,1322,13
441,192,1312,13
442,194,1342,13
443,417,1339,13
444,194,1362,13
445,194,1355,13
446,196,1303,13
447,197,1364,13
451,134,0,13
452,981,0,13
453,657,0,13
454,417,0,13
455,657,0,13
456,656,0,13
457,657,16,13
458,657,0,13
459,657,46,13
460,657,66,13
461,657,78,13
462,657,81,13
463,657,111,13
464,657,90,13
1,858,955,14
2,858,955,14
3,833,966,14
4,832,968,14
5,833,974,14
6,832,973,14
7,832,975,14
8,833,972,14
9,832,973,14
10,833,972,14
11,833,973,14
12,833,974,14
13,832,973,14
14,832,974,14
15,832,973,14
16,832,973,14
17,833,972,14
18,832,972,14
19,832,972,14
20,832,973,14
21,834,970,14
22,832,973,14
23,832,972,14
24,832,972,14
25,833,974,14
26,833,973,14
27,833,973,14
28,833,972,14
29,833,973,14
30,833,973,14
31,832,972,14
32,832,973,14
33,833,973,14
34,833,972,14
35,833,973,14
36,833,973,14
37,833,970,14
38,833,972,14
39,832,973,14
40,833,973,14
41,833,1001,14
42,832,1024,14
43,833,1029,14
44,832,1028,14
45,833,1028,14
46,832,1026,14
47,833,1026,14
48,832,1024,14
49,832,1025,14
50,832,1023,14
51,833,1023,14
52,832,1023,14
53,833,1023,14
54,832,1023,14
57,833,1016,14
58,833,1014,14
59,832,1023,14
61,833,1028,14
64,342,0,14
65,342,0,14
66,342,14,14
67,342,25,14
68,342,25,14
69,342,46,14
70,342,43,14
71,342,44,14
72,342,53,14
73,342,46,14
74,342,61,14
75,342,55,14
76,342,75,14
77,342,55,14
78,342,79,14
79,342,71,14
80,342,87,14
81,342,79,14
82,342,94,14
83,342,83,14
84,342,79,14
85,342,88,14
86,342,83,14
87,342,91,14
88,342,94,14
89,342,91,14
90,342,98,14
91,342,96,14
92,342,98,14
93,342,92,14
94,342,100,14
95,342,96,14
96,342,105,14
97,342,94,14
98,342,117,14
99,342,98,14
100,342,120,14
101,342,94,14
102,342,125,14
103,342,80,14
104,342,134,14
105,342,80,14
106,342,130,14
107,342,69,14
108,342,122,14
109,342,71,14
110,342,120,14
111,342,52,14
112,342,60,14
113,342,30,14
114,342,47,14
115,342,12,14
116,342,19,14
117,342,0,14
118,342,0,14
121,954,1368,14
122,445,772,14
128,956,1347,14
137,909,1334,14
141,955,1268,14
143,957,1266,14
152,971,1249,14
157,972,1168,14
158,972,1186,14
159,972,1170,14
160,973,1165,14
161,971,1128,14
162,972,1150,14
163,972,1137,14
164,972,1122,14
165,972,1103,14
166,972,1111,14
167,972,1107,14
168,973,1104,14
169,974,1102,14
170,973,1104,14
171,973,1104,14
172,973,1104,14
173,975,1110,14
175,974,1104,14
176,973,1101,14
177,973,1075,14
178,973,1062,14
179,973,1054,14
180,973,1079,14
182,975,1073,14
183,974,1007,14
184,974,996,14
186,973,962,14
187,974,958,14
188,974,954,14
189,974,944,14
190,975,930,14
191,972,927,14
192,976,921,14
193,973,906,14
194,975,903,14
195,972,897,14
196,974,884,14
197,974,864,14
198,973,849,14
199,974,836,14
200,973,822,14
201,974,814,14
202,974,796,14
203,974,783,14
204,973,781,14
205,973,762,14
206,974,743,14
207,972,719,14
208,973,709,14
209,974,694,14
210,973,694,14
211,973,663,14
212,973,658,14
213,973,633,14
214,973,644,14
215,973,638,14
216,972,622,14
219,973,568,14
220,974,558,14
221,974,550,14
222,974,535,14
223,974,499,14
224,974,463,14
225,975,449,14
226,974,445,14
227,975,434,14
228,974,428,14
229,975,487,14
230,974,364,14
231,977,319,14
232,976,317,14
233,975,307,14
234,974,289,14
235,974,292,14
236,974,286,14
237,974,269,14
238,974,246,14
239,975,256,14
240,974,249,14
241,974,241,14
242,974,242,14
243,974,226,14
244,974,200,14
245,974,186,14
246,974,178,14
247,974,138,14
248,974,119,14
249,974,107,14
250,973,98,14
251,975,87,14
252,974,63,14
253,974,47,14
255,973,0,14
256,974,0,14
257,974,0,14
258,973,0,14
266,37,14,14
267,37,10,14
268,37,34,14
269,37,20,14
270,37,57,14
271,37,57,14
272,37,79,14
273,37,75,14
274,37,114,14
275,37,105,14
276,37,136,14
277,37,137,14
278,37,149,14
279,37,165,14
280,37,180,14
281,37,189,14
282,37,211,14
283,37,206,14
284,37,226,14
285,37,316,14
286,37,278,14
287,37,320,14
288,37,310,14
289,37,338,14
290,37,340,14
291,37,334,14
292,37,360,14
293,37,345,14
294,37,378,14
295,37,388,14
296,37,408,14
297,37,466,14
298,37,432,14
299,37,466,14
300,37,466,14
301,37,481,14
302,37,467,14
303,937,481,14
304,937,501,14
305,937,512,14
306,937,512,14
307,937,564,14
308,937,568,14
309,937,588,14
310,937,587,14
311,937,616,14
312,938,615,14
313,938,706,14
314,938,685,14
316,938,722,14
318,938,711,14
320,938,765,14
321,938,793,14
323,938,811,14
325,938,804,14
326,938,813,14
327,938,821,14
328,938,825,14
329,938,808,14
330,939,813,14
331,938,801,14
332,938,814,14
333,939,788,14
334,938,793,14
335,938,784,14
336,938,762,14
337,939,758,14
338,939,756,14
339,938,746,14
341,938,717,14
342,938,708,14
343,939,703,14
344,938,704,14
345,938,693,14
346,939,694,14
347,939,690,14
348,938,684,14
349,938,680,14
350,938,682,14
351,939,679,14
353,938,690,14
354,939,655,14
355,940,669,14
356,939,636,14
357,940,646,14
358,939,613,14
359,939,603,14
360,939,600,14
361,939,597,14
362,940,597,14
363,939,594,14
364,939,591,14
365,939,594,14
366,939,568,14
367,939,557,14
368,939,580,14
369,939,545,14
370,939,526,14
371,939,568,14
372,939,590,14
373,939,570,14
374,940,596,14
375,939,596,14
376,939,570,14
377,939,590,14
378,939,595,14
379,939,570,14
380,939,594,14
381,939,591,14
382,939,593,14
383,939,609,14
384,939,614,14
385,940,615,14
386,939,666,14
387,940,622,14
388,939,670,14
389,940,626,14
390,939,669,14
391,939,661,14
392,939,658,14
393,939,656,14
394,939,665,14
395,940,658,14
396,939,656,14
397,940,662,14
398,940,663,14
399,939,661,14
400,939,654,14
401,939,665,14
402,939,672,14
403,939,674,14
404,939,678,14
405,939,682,14
407,939,718,14
408,939,691,14
410,939,707,14
411,939,707,14
412,939,707,14
414,939,724,14
415,939,733,14
417,939,709,14
1,904,1165,15
2,902,1163,15
3,903,1151,15
4,903,1127,15
5,904,1110,15
6,903,1101,15
7,903,1124,15
8,903,1101,15
9,903,1124,15
10,903,1102,15
11,903,1102,15
12,903,1104,15
13,905,1100,15
14,905,1097,15
15,904,1092,15
16,905,1087,15
17,905,1084,15
18,903,1081,15
19,905,1050,15
20,905,1078,15
21,905,1075,15
22,905,1073,15
23,905,1073,15
24,905,1073,15
25,905,1073,15
28,905,1067,15
30,907,1058,15
32,908,212,15
33,908,200,15
34,905,200,15
35,905,204,15
36,905,204,15
37,905,204,15
38,905,194,15
39,905,204,15
40,905,182,15
41,906,185,15
42,906,200,15
43,906,188,15
44,906,194,15
45,905,186,15
46,905,180,15
47,904,183,15
48,906,184,15
49,906,186,15
50,906,174,15
51,906,166,15
52,906,154,15
53,906,145,15
54,906,144,15
55,906,141,15
56,906,144,15
57,906,144,15
58,907,141,15
59,906,140,15
60,906,138,15
61,906,144,15
62,906,144,15
63,907,136,15
64,906,136,15
65,906,124,15
66,906,131,15
67,906,118,15
68,906,120,15
69,907,132,15
70,906,117,15
71,906,127,15
72,907,109,15
73,906,122,15
74,907,86,15
75,906,70,15
76,906,54,15
77,906,33,15
78,906,21,15
79,906,0,15
80,906,0,15
81,908,0,15
82,906,0,15
86,587,0,15
87,587,0,15
88,587,0,15
89,586,25,15
90,587,18,15
91,587,51,15
92,587,37,15
93,586,69,15
94,586,54,15
95,586,85,15
96,586,78,15
97,586,94,15
98,587,75,15
99,587,108,15
100,587,82,15
101,587,133,15
102,588,92,15
103,587,144,15
104,587,90,15
105,587,149,15
106,588,78,15
107,587,158,15
108,588,67,15
109,587,201,15
110,587,69,15
111,587,224,15
112,587,69,15
113,586,240,15
114,587,54,15
115,587,249,15
116,587,58,15
117,587,262,15
118,586,58,15
119,586,283,15
120,588,51,15
121,585,35,15
122,587,44,15
123,586,0,15
124,586,42,15
125,587,0,15
126,586,24,15
127,587,0,15
128,587,0,15
129,587,0,15
130,587,0,15
131,587,0,15
132,587,0,15
135,714,48,15
136,712,48,15
138,712,912,15
139,712,921,15
140,712,921,15
141,712,936,15
142,712,947,15
143,710,966,15
144,712,988,15
145,712,987,15
146,712,992,15
147,712,1103,15
148,712,998,15
149,712,968,15
150,712,972,15
151,712,947,15
152,712,928,15
153,712,956,15
154,712,927,15
155,712,953,15
156,712,902,15
157,712,944,15
158,712,883,15
160,712,898,15
161,712,894,15
162,712,889,15
163,712,896,15
164,712,892,15
165,712,856,15
166,712,842,15
167,712,868,15
168,712,884,15
169,712,892,15
170,712,892,15
171,712,1003,15
172,710,9,15
173,712,1028,15
174,712,1075,15
175,712,1079,15
176,712,1108,15
177,712,1072,15
178,712,1137,15
179,712,1072,15
180,712,1197,15
181,710,1084,15
182,712,1202,15
183,710,1265,15
184,714,689,15
185,712,1286,15
190,89,1361,15
191,89,1343,15
192,90,1370,15
193,89,1330,15
194,89,1366,15
195,90,1322,15
196,89,1368,15
197,90,1317,15
198,89,1309,15
199,90,1299,15
201,89,1262,15
202,89,1275,15
203,88,1262,15
204,89,1298,15
205,89,1259,15
206,89,1273,15
207,90,1252,15
208,89,1285,15
209,89,1236,15
210,90,1228,15
211,89,1231,15
212,90,1213,15
215,90,1199,15
216,90,1198,15
217,89,1194,15
218,89,1185,15
220,89,1182,15
222,894,1174,15
223,894,1170,15
224,894,1165,15
229,134,1365,15
230,132,0,15
231,134,1360,15
232,132,20,15
233,132,1355,15
234,132,57,15
235,132,1351,15
236,132,72,15
237,132,67,15
238,133,88,15
239,132,79,15
240,133,100,15
241,133,96,15
242,134,119,15
243,134,1024,15
244,134,141,15
245,132,10,15
246,134,149,15
247,134,96,15
248,134,80,15
249,134,73,15
250,134,70,15
251,134,52,15
252,134,59,15
253,134,30,15
254,134,39,15
255,134,0,15
256,134,0,15
257,134,0,15
261,134,25,15
263,135,4,15
264,995,1123,15
265,135,432,15
266,470,3,15
267,470,0,15
268,135,14,15
269,470,0,15
270,135,3,15
271,470,0,15
272,135,0,15
273,135,0,15
274,135,8,15
275,135,0,15
276,135,14,15
277,135,0,15
278,135,14,15
279,135,0,15
280,135,4,15
281,135,0,15
282,135,0,15
283,135,0,15
284,135,0,15
285,135,0,15
286,135,0,15
287,135,0,15
288,135,0,15
289,135,0,15
290,135,0,15
291,135,0,15
292,135,0,15
293,135,0,15
294,136,0,15
295,135,0,15
296,136,0,15
297,135,0,15
298,136,0,15
299,266,0,15
300,136,0,15
301,266,0,15
307,89,1066,15
308,89,1121,15
309,89,1072,15
310,89,1120,15
311,90,1173,15
312,90,1130,15
313,89,1159,15
314,89,1146,15
315,89,1181,15
316,91,1137,15
318,89,1136,15
320,88,1143,15
321,89,1142,15
323,88,1143,15
324,88,1147,15
325,88,1146,15
326,89,1143,15
327,89,1159,15
328,89,1143,15
329,89,1166,15
330,89,1143,15
331,89,1169,15
332,88,1166,15
333,89,1172,15
334,89,1172,15
338,402,0,15
339,974,21,15
340,973,40,15
341,972,57,15
342,972,68,15
343,972,78,15
344,973,108,15
345,972,153,15
346,973,123,15
347,973,170,15
348,972,148,15
349,973,226,15
350,973,177,15
351,973,242,15
352,972,290,15
353,973,263,15
354,973,318,15
355,972,274,15
356,973,340,15
357,972,302,15
358,973,357,15
359,973,317,15
360,973,388,15
361,973,314,15
362,973,424,15
363,973,328,15
364,973,466,15
366,972,525,15
367,973,510,15
368,973,525,15
369,973,518,15
376,972,668,15
377,973,765,15
378,972,762,15
380,972,636,15
381,972,733,15
382,972,722,15
383,974,723,15
385,1074,808,15
386,1074,822,15
387,1074,842,15
388,1073,858,15
389,1073,866,15
390,1073,888,15
391,1074,881,15
393,1075,889,15
396,1074,763,15
398,1076,737,15
399,1075,751,15
400,1076,736,15
401,1076,713,15
402,1076,713,15
403,1076,706,15
404,1076,705,15
405,1077,713,15
406,1077,719,15
407,1077,706,15
408,1077,741,15
409,1077,752,15
410,1076,769,15
411,1077,763,15
412,1076,771,15
414,1076,793,15
415,1076,790,15
416,1076,790,15
417,1077,805,15
418,1076,811,15
419,1076,822,15
420,1077,841,15
421,1076,851,15
422,1077,855,15
423,1077,869,15
424,1077,869,15
426,1077,881,15
427,1077,892,15
428,1077,894,15
429,1077,870,15
430,1077,874,15
431,1077,875,15
432,1077,885,15
434,1077,872,15
436,1077,872,15
438,1077,873,15
440,1076,872,15
441,1076,874,15
442,1077,872,15
444,1076,872,15
445,1076,872,15
446,1076,872,15
447,1077,872,15
448,1076,873,15
449,1077,872,15
450,1076,872,15
451,1076,871,15
453,1077,872,15
455,1076,870,15
456,1076,866,15
457,1076,866,15
458,1076,858,15
459,1077,855,15
460,1076,852,15
461,1077,849,15
462,1077,847,15
463,1077,871,15
464,1078,869,15
466,1078,872,15
467,1076,872,15
468,1077,872,15
469,1076,872,15
1,445,0,16
2,444,11,16
3,443,0,16
4,444,0,16
5,444,0,16
6,444,0,16
7,444,0,16
8,443,0,16
9,443,0,16
10,443,0,16
11,443,0,16
12,441,0,16
13,442,0,16
14,442,0,16
15,443,0,16
16,442,0,16
17,442,0,16
18,441,0,16
19,442,0,16
20,442,0,16
21,441,0,16
22,442,0,16
23,442,0,16
24,442,0,16
25,442,0,16
26,443,0,16
27,443,0,16
28,443,0,16
29,442,0,16
30,443,0,16
31,441,0,16
32,444,0,16
33,443,0,16
34,442,0,16
35,443,0,16
36,443,0,16
37,443,0,16
38,442,0,16
39,442,0,16
40,442,0,16
41,442,0,16
42,442,0,16
43,442,0,16
44,442,0,16
45,442,0,16
46,442,0,16
47,442,0,16
48,442,0,16
49,442,9,16
50,442,0,16
51,442,0,16
52,442,0,16
53,442,0,16
54,442,0,16
55,442,0,16
56,442,0,16
57,442,0,16
58,442,9,16
59,442,9,16
60,442,9,16
61,442,9,16
62,441,9,16
63,442,934,16
64,442,934,16
65,442,938,16
66,442,939,16
67,442,938,16
68,442,1005,16
69,442,974,16
70,442,3,16
71,442,1006,16
73,442,1002,16
74,442,1008,16
75,442,1108,16
76,442,1004,16
77,442,123,16
78,442,1000,16
79,442,132,16
80,441,141,16
81,442,149,16
82,441,155,16
83,441,180,16
84,442,170,16
85,441,203,16
86,441,165,16
87,442,200,16
88,441,187,16
89,442,177,16
90,442,162,16
91,442,177,16
92,442,139,16
93,442,161,16
94,442,149,16
95,442,136,16
96,442,133,16
97,443,118,16
98,442,118,16
99,442,104,16
100,441,112,16
101,442,95,16
102,442,94,16
103,442,63,16
104,442,74,16
105,443,47,16
106,442,44,16
107,442,25,16
108,442,22,16
109,443,4,16
111,442,0,16
115,827,934,16
117,928,966,16
118,928,963,16
119,928,963,16
120,928,968,16
121,928,968,16
122,928,966,16
123,928,968,16
124,928,967,16
125,929,970,16
126,928,968,16
128,928,972,16
129,928,974,16
130,928,978,16
131,928,985,16
132,928,986,16
133,928,987,16
134,928,993,16
135,928,996,16
136,928,996,16
137,928,993,16
138,928,989,16
139,928,897,16
140,927,894,16
141,928,885,16
142,927,880,16
143,928,871,16
144,928,869,16
145,928,861,16
146,928,857,16
147,928,852,16
148,928,847,16
149,928,843,16
150,928,838,16
151,928,834,16
153,928,817,16
154,928,814,16
158,928,802,16
159,928,798,16
160,928,790,16
161,928,781,16
162,928,776,16
163,928,771,16
164,928,764,16
165,928,758,16
166,928,756,16
167,928,752,16
168,928,749,16
169,928,738,16
170,928,736,16
171,928,736,16
172,928,733,16
174,928,721,16
175,928,717,16
176,928,717,16
177,928,712,16
179,928,713,16
181,928,703,16
182,928,703,16
184,928,698,16
185,928,698,16
186,928,694,16
187,928,691,16
188,928,689,16
189,927,686,16
190,928,681,16
191,928,677,16
192,928,650,16
193,928,641,16
194,928,635,16
195,928,622,16
196,928,615,16
197,929,615,16
198,929,611,16
200,929,604,16
201,929,604,16
202,928,620,16
203,929,592,16
204,929,582,16
205,929,565,16
206,929,558,16
207,929,547,16
208,929,538,16
209,928,560,16
211,928,524,16
212,928,515,16
213,928,514,16
214,929,512,16
215,929,506,16
216,929,487,16
217,929,475,16
218,929,487,16
219,929,467,16
220,929,482,16
221,928,464,16
222,929,462,16
223,929,456,16
224,929,441,16
225,929,454,16
226,929,447,16
227,929,442,16
228,929,482,16
229,929,494,16
230,929,495,16
231,929,497,16
232,929,500,16
233,929,512,16
234,929,502,16
236,929,512,16
237,929,510,16
238,928,512,16
239,929,334,16
240,928,512,16
241,929,324,16
242,928,512,16
243,928,315,16
244,928,330,16
245,929,313,16
246,928,325,16
247,928,309,16
248,928,315,16
249,927,315,16
250,928,309,16
251,928,315,16
252,928,307,16
253,927,305,16
254,928,289,16
255,928,294,16
256,928,286,16
257,927,286,16
258,928,276,16
259,928,276,16
260,927,276,16
261,928,273,16
262,928,276,16
263,928,276,16
264,927,270,16
265,927,276,16
266,928,264,16
267,927,276,16
268,928,258,16
269,928,276,16
270,928,254,16
271,927,265,16
272,928,256,16
273,928,260,16
274,928,246,16
275,927,254,16
276,928,249,16
277,928,248,16
278,928,240,16
279,928,232,16
280,928,217,16
281,927,210,16
282,927,200,16
283,929,204,16
284,928,191,16
285,927,189,16
286,928,148,16
287,929,187,16
288,928,145,16
289,928,180,16
290,928,129,16
291,928,210,16
292,928,114,16
293,928,216,16
294,928,109,16
295,928,216,16
296,928,107,16
297,928,214,16
298,928,86,16
299,928,256,16
300,928,262,16
301,928,278,16
302,928,290,16
303,928,321,16
304,928,359,16
305,928,374,16
306,928,396,16
307,928,403,16
308,927,405,16
309,927,417,16
310,927,433,16
311,927,434,16
312,927,500,16
313,928,474,16
315,927,468,16
316,927,469,16
317,927,469,16
318,927,468,16
319,927,468,16
320,927,452,16
321,927,453,16
322,927,438,16
323,928,444,16
324,927,445,16
325,928,435,16
326,927,436,16
327,927,426,16
328,927,436,16
329,927,413,16
330,927,441,16
331,927,413,16
332,927,437,16
333,927,428,16
334,927,491,16
335,927,437,16
336,927,492,16
338,927,538,16
339,927,506,16
340,927,523,16
341,927,514,16
342,927,580,16
343,927,566,16
344,927,576,16
345,927,577,16
346,927,649,16
347,927,658,16
348,927,671,16
349,928,655,16
351,928,679,16
352,927,683,16
353,927,691,16
354,928,703,16
357,928,733,16
358,927,780,16
359,928,741,16
361,928,747,16
362,928,762,16
363,928,772,16
364,928,762,16
365,928,776,16
366,928,772,16
367,928,769,16
368,928,779,16
369,928,786,16
370,929,783,16
371,928,790,16
372,928,786,16
373,927,790,16
374,927,783,16
375,928,776,16
376,928,778,16
377,928,775,16
378,927,772,16
379,928,759,16
380,928,748,16
381,927,740,16
382,928,731,16
383,927,747,16
384,928,738,16
386,928,722,16
387,928,714,16
388,929,712,16
391,928,703,16
393,929,603,16
394,928,602,16
395,929,602,16
396,929,605,16
397,929,601,16
398,929,622,16
399,929,615,16
400,929,623,16
402,929,635,16
403,929,648,16
404,929,658,16
405,929,662,16
406,929,663,16
407,929,664,16
408,929,684,16
409,929,690,16
410,929,689,16
411,929,688,16
412,929,690,16
413,929,678,16
414,929,681,16
415,929,672,16
416,929,668,16
417,929,663,16
418,929,658,16
419,929,657,16
420,929,654,16
421,929,645,16
422,929,639,16
423,928,635,16
424,929,622,16
1,407,947,17
2,407,956,17
3,407,961,17
4,408,962,17
5,408,969,17
6,408,972,17
7,408,972,17
8,408,973,17
9,408,973,17
10,408,977,17
11,408,977,17
12,408,983,17
13,408,988,17
14,408,989,17
15,409,984,17
16,409,993,17
17,409,997,17
18,409,993,17
19,409,993,17
20,408,994,17
21,409,1003,17
22,409,1013,17
23,409,1034,17
24,409,1041,17
25,409,1038,17
26,409,1041,17
27,409,1041,17
28,409,1043,17
29,409,1043,17
30,409,1070,17
31,409,1054,17
32,409,1056,17
33,409,1066,17
34,409,1066,17
35,409,1071,17
36,409,1079,17
37,408,1086,17
38,409,1086,17
39,408,1086,17
40,408,1089,17
41,409,1086,17
42,409,1086,17
43,411,1087,17
44,409,1088,17
45,409,1091,17
46,409,1091,17
47,409,1096,17
48,409,1096,17
49,409,1097,17
50,409,1097,17
51,409,1097,17
52,409,1093,17
53,409,1093,17
54,409,1093,17
55,409,1093,17
56,409,1094,17
57,409,1092,17
58,409,1091,17
59,409,1091,17
60,409,1091,17
61,409,1091,17
62,409,1089,17
63,409,1092,17
64,408,1085,17
65,409,1089,17
66,408,1081,17
67,408,1010,17
68,409,1076,17
69,408,1073,17
70,409,1075,17
71,408,1071,17
72,409,1069,17
73,408,1068,17
74,408,1065,17
75,409,1062,17
76,408,1060,17
77,408,1058,17
78,408,1057,17
79,408,1060,17
80,408,1058,17
81,408,1054,17
82,409,1056,17
83,410,1049,17
84,409,1054,17
85,409,1070,17
86,408,1049,17
87,409,1049,17
88,408,1042,17
89,409,1049,17
90,408,1035,17
91,409,1042,17
92,409,1036,17
93,408,1036,17
94,408,1037,17
95,408,1035,17
96,408,1035,17
97,408,1031,17
98,409,1036,17
99,408,1028,17
100,409,1028,17
101,408,1026,17
102,408,1022,17
103,408,1026,17
104,408,1020,17
105,408,1017,17
106,408,1021,17
107,409,1019,17
108,408,1011,17
109,408,1017,17
110,408,1017,17
111,408,1017,17
112,408,1011,17
113,408,1011,17
114,408,1012,17
115,408,1015,17
116,408,1011,17
117,408,1011,17
118,408,1009,17
119,408,1011,17
120,408,1003,17
121,408,1011,17
122,407,1010,17
123,408,1011,17
124,407,1012,17
125,408,1012,17
126,408,1020,17
127,406,1027,17
128,408,1027,17
129,408,1033,17
130,408,1022,17
131,408,1038,17
132,408,1020,17
133,408,1041,17
134,408,1038,17
135,408,1042,17
136,408,1038,17
137,408,1042,17
138,408,1037,17
139,409,1043,17
140,409,1040,17
141,408,1043,17
142,408,1038,17
143,409,1043,17
144,408,1034,17
145,408,1045,17
146,408,1027,17
147,408,1059,17
148,408,1022,17
149,408,1069,17
150,408,1021,17
151,408,1082,17
152,408,1019,17
153,408,1087,17
154,407,1093,17
155,408,1086,17
156,408,1069,17
157,408,1078,17
158,408,1059,17
159,408,1093,17
160,408,1056,17
161,408,1036,17
162,408,1052,17
163,408,1026,17
164,408,1048,17
165,409,1021,17
166,408,1045,17
167,409,1013,17
168,409,1032,17
169,409,1008,17
170,408,1021,17
171,409,1037,17
172,408,1019,17
173,408,1037,17
174,409,1004,17
175,408,1038,17
176,409,1006,17
177,408,1042,17
178,408,1004,17
179,408,1044,17
180,408,1009,17
181,408,1043,17
182,409,1004,17
183,408,1056,17
184,409,1002,17
185,409,1064,17
186,408,1008,17
187,409,1074,17
188,408,1003,17
189,409,1085,17
190,409,1006,17
191,409,1091,17
192,409,1001,17
193,409,1023,17
194,409,1023,17
195,409,1022,17
196,409,1022,17
197,409,1023,17
198,408,1020,17
199,409,1023,17
200,409,1023,17
201,408,1020,17
202,408,1023,17
203,409,1021,17
204,409,1023,17
205,408,1023,17
206,408,1023,17
207,408,1023,17
208,408,1040,17
209,408,1022,17
210,408,1043,17
211,408,1020,17
212,408,1054,17
213,408,1053,17
214,408,1059,17
215,408,1059,17
216,408,1065,17
219,408,1069,17
220,409,1272,17
221,408,10,17
222,408,1272,17
223,408,1072,17
224,407,1272,17
225,408,1073,17
226,408,1272,17
227,408,1073,17
228,408,1273,17
229,408,1074,17
230,408,1273,17
231,408,1073,17
232,408,1275,17
233,408,1073,17
234,409,1279,17
235,408,1073,17
236,409,1279,17
237,408,1073,17
238,408,1283,17
239,408,1074,17
240,409,1289,17
241,409,1083,17
242,409,1278,17
243,408,1099,17
244,409,1281,17
245,408,1103,17
246,408,1299,17
247,408,1119,17
248,409,1306,17
249,408,1136,17
250,408,1317,17
251,408,1145,17
252,408,1319,17
253,408,1161,17
254,408,1353,17
255,408,1168,17
