tframe,y,x,track_no
168,487,828,8
169,486,824,8
170,487,822,8
171,487,821,8
172,487,818,8
173,487,812,8
174,487,807,8
175,487,800,8
176,487,796,8
177,486,796,8
178,486,791,8
179,486,789,8
180,486,786,8
181,486,783,8
182,486,780,8
183,487,775,8
184,487,772,8
185,487,773,8
186,486,773,8
187,486,769,8
188,486,763,8
189,486,757,8
190,486,753,8
191,486,749,8
192,486,744,8
193,486,741,8
194,486,735,8
195,486,729,8
196,486,724,8
197,486,721,8
198,486,716,8
199,486,708,8
200,486,702,8
201,486,695,8
202,486,691,8
203,486,687,8
204,486,685,8
205,486,681,8
206,486,674,8
207,486,666,8
208,486,667,8
209,486,664,8
210,486,663,8
211,486,659,8
212,486,653,8
213,486,646,8
214,486,642,8
215,486,635,8
216,486,629,8
217,486,623,8
218,486,621,8
219,486,617,8
220,486,609,8
221,486,601,8
222,486,599,8
223,486,599,8
1,468,475,9
2,468,472,9
3,468,461,9
4,468,456,9
5,469,448,9
6,468,446,9
7,468,442,9
8,468,438,9
9,468,433,9
10,468,428,9
11,468,425,9
12,468,421,9
13,468,417,9
14,468,412,9
15,468,407,9
16,468,408,9
17,468,398,9
18,468,388,9
19,468,388,9
20,468,384,9
21,468,373,9
22,468,377,9
23,468,377,9
24,469,378,9
25,469,374,9
26,469,365,9
27,469,365,9
28,469,360,9
29,469,365,9
30,469,358,9
31,469,357,9
32,469,350,9
33,469,342,9
34,469,340,9
35,469,336,9
36,469,336,9
37,469,330,9
38,469,333,9
39,469,325,9
40,469,323,9
41,469,320,9
42,469,318,9
43,469,315,9
44,469,310,9
45,469,307,9
46,469,304,9
47,469,301,9
48,469,298,9
49,469,298,9
50,470,298,9
51,469,294,9
52,469,293,9
53,469,288,9
54,469,289,9
55,469,288,9
56,469,285,9
57,469,287,9
58,469,277,9
59,469,275,9
60,469,269,9
61,469,273,9
62,469,272,9
63,469,266,9
64,469,255,9
65,469,250,9
66,469,258,9
67,469,251,9
68,469,250,9
69,469,240,9
70,469,244,9
71,469,239,9
72,469,238,9
73,469,238,9
74,469,236,9
75,469,231,9
76,469,228,9
77,469,229,9
78,469,226,9
79,469,224,9
80,469,220,9
81,469,217,9
82,469,217,9
83,469,217,9
84,469,216,9
85,469,217,9
86,469,217,9
87,469,217,9
88,469,212,9
89,469,208,9
90,469,202,9
91,469,204,9
92,469,195,9
93,469,195,9
94,469,188,9
95,469,196,9
96,469,181,9
97,469,201,9
98,469,169,9
99,469,193,9
100,469,170,9
101,469,191,9
102,469,157,9
103,469,186,9
104,469,152,9
105,469,185,9
106,469,143,9
107,469,189,9
108,469,135,9
109,469,188,9
110,469,128,9
111,469,188,9
112,469,128,9
113,469,195,9
114,469,125,9
115,469,46,9
116,469,113,9
117,469,55,9
118,469,101,9
119,469,108,9
120,469,100,9
121,469,100,9
122,469,100,9
123,469,86,9
124,469,85,9
125,469,76,9
126,469,72,9
127,469,62,9
128,469,58,9
129,469,49,9
130,469,36,9
131,469,38,9
132,469,34,9
133,469,30,9
134,469,23,9
135,469,21,9
136,469,16,9
137,469,14,9
138,469,9,9
139,469,0,9
142,938,1372,9
143,938,1365,9
144,938,1356,9
145,938,1353,9
147,937,1308,9
150,938,1297,9
151,938,1288,9
152,938,1277,9
153,937,1259,9
154,937,1245,9
156,937,1218,9
157,937,1211,9
158,937,1198,9
162,836,1188,9
163,836,1178,9
164,835,1171,9
165,835,1161,9
166,836,1151,9
167,836,1149,9
168,836,1139,9
169,836,1131,9
170,836,1123,9
171,836,1119,9
172,836,1099,9
173,836,1088,9
174,836,1077,9
175,836,1068,9
176,836,1051,9
177,836,1041,9
178,836,1033,9
179,836,1012,9
181,836,1000,9
182,836,988,9
183,836,976,9
184,836,971,9
185,836,977,9
186,836,975,9
187,836,972,9
188,836,975,9
189,836,975,9
190,836,975,9
191,836,977,9
192,836,979,9
193,836,982,9
194,836,983,9
195,836,983,9
196,836,985,9
197,836,988,9
198,836,986,9
199,836,997,9
200,836,1008,9
201,837,1013,9
202,836,1021,9
203,836,1021,9
204,836,1029,9
205,836,1033,9
206,836,1033,9
207,836,1033,9
208,834,1019,9
209,835,999,9
210,836,987,9
211,836,977,9
212,836,974,9
213,836,972,9
214,836,975,9
215,836,976,9
216,836,977,9
217,836,979,9
218,836,985,9
219,836,993,9
220,836,997,9
221,836,1099,9
222,836,1098,9
223,836,1097,9
224,836,1098,9
225,836,1096,9
226,836,1098,9
227,836,1097,9
228,837,1098,9
229,835,1098,9
230,835,1098,9
231,836,1098,9
232,837,1098,9
233,837,1099,9
234,836,1097,9
235,837,1085,9
236,836,1079,9
237,836,1077,9
238,836,1069,9
239,835,1069,9
240,836,1061,9
241,836,1053,9
242,836,1047,9
243,836,1033,9
244,836,1026,9
245,836,1013,9
247,836,1003,9
248,836,995,9
249,836,9,9
1,940,0,10
2,940,0,10
3,940,0,10
4,940,0,10
5,941,0,10
6,941,0,10
7,941,5,10
10,134,933,10
11,133,920,10
12,133,914,10
13,133,903,10
14,133,892,10
15,133,886,10
16,133,877,10
17,133,869,10
18,133,862,10
19,133,853,10
20,133,846,10
21,132,840,10
22,132,829,10
23,133,825,10
24,132,797,10
25,132,791,10
26,132,786,10
27,132,778,10
28,132,769,10
29,132,762,10
30,132,755,10
31,132,749,10
32,132,741,10
33,132,731,10
34,132,725,10
35,132,721,10
36,132,710,10
37,132,705,10
38,132,704,10
39,132,695,10
40,132,687,10
41,132,677,10
42,132,674,10
43,132,665,10
44,132,656,10
45,132,649,10
46,132,641,10
47,132,635,10
48,133,628,10
49,133,624,10
50,132,619,10
51,133,616,10
52,133,606,10
53,133,597,10
54,133,589,10
55,133,584,10
56,133,578,10
57,133,573,10
58,133,565,10
59,133,556,10
60,132,551,10
61,132,545,10
62,133,539,10
63,133,537,10
64,133,531,10
65,133,528,10
66,133,523,10
67,133,518,10
68,133,511,10
69,133,508,10
70,133,501,10
71,133,499,10
72,133,497,10
73,133,492,10
74,133,489,10
75,133,487,10
76,133,473,10
77,133,470,10
78,133,461,10
79,133,454,10
80,133,449,10
81,133,445,10
82,133,439,10
83,133,435,10
84,133,432,10
85,133,423,10
86,133,422,10
87,133,420,10
88,133,409,10
89,133,412,10
90,133,395,10
91,133,399,10
92,132,388,10
93,132,390,10
94,132,380,10
95,132,382,10
96,133,372,10
97,133,368,10
98,132,355,10
99,133,356,10
100,133,346,10
101,132,341,10
102,133,337,10
103,133,329,10
104,133,324,10
105,133,323,10
106,133,315,10
107,133,323,10
108,133,311,10
109,133,315,10
110,133,304,10
111,133,307,10
112,133,293,10
113,133,293,10
114,133,287,10
115,132,279,10
116,133,278,10
117,133,278,10
118,133,270,10
119,133,269,10
120,133,264,10
121,133,260,10
122,133,257,10
123,133,250,10
124,133,250,10
125,133,240,10
126,133,244,10
127,133,231,10
128,133,235,10
129,133,225,10
130,133,224,10
131,132,220,10
132,133,219,10
133,133,211,10
134,133,210,10
135,132,201,10
136,132,199,10
137,132,193,10
138,132,199,10
139,133,185,10
140,132,188,10
141,132,179,10
142,132,179,10
143,132,171,10
144,132,172,10
145,132,165,10
146,132,167,10
147,132,159,10
148,132,153,10
149,133,149,10
150,132,149,10
151,132,141,10
152,132,139,10
153,132,135,10
154,503,136,10
155,132,133,10
156,503,130,10
157,132,131,10
158,503,138,10
159,503,123,10
160,503,136,10
161,503,124,10
162,503,137,10
163,503,128,10
164,504,138,10
165,503,112,10
166,504,147,10
167,504,99,10
168,504,168,10
169,504,169,10
170,504,181,10
171,505,181,10
172,504,186,10
173,505,187,10
174,504,186,10
175,505,189,10
176,504,207,10
177,505,201,10
178,504,210,10
179,504,202,10
180,504,229,10
181,504,203,10
182,504,239,10
183,504,194,10
184,504,250,10
185,504,216,10
186,504,254,10
187,504,229,10
188,504,254,10
189,504,230,10
190,504,260,10
191,504,231,10
192,504,270,10
193,504,230,10
194,504,288,10
195,504,234,10
196,504,297,10
197,504,234,10
198,504,292,10
199,504,224,10
200,504,302,10
201,504,219,10
202,504,310,10
203,504,210,10
204,504,325,10
205,504,200,10
206,504,337,10
207,504,188,10
208,969,344,10
209,504,200,10
210,969,354,10
211,504,228,10
212,504,349,10
213,504,236,10
214,504,363,10
215,504,370,10
216,504,236,10
217,504,378,10
218,504,231,10
219,504,404,10
220,504,228,10
221,504,420,10
222,504,251,10
223,504,420,10
224,504,247,10
225,504,431,10
226,504,252,10
227,504,45,10
228,504,249,10
229,504,4,10
230,504,244,10
232,504,229,10
233,504,786,10
234,504,722,10
235,504,719,10
236,504,705,10
237,504,703,10
238,504,705,10
239,504,707,10
240,504,701,10
241,504,713,10
242,503,699,10
243,503,697,10
244,503,689,10
245,503,685,10
246,503,681,10
247,502,679,10
248,503,677,10
249,503,675,10
250,503,671,10
251,503,669,10
252,503,667,10
253,504,658,10
254,504,652,10
255,503,646,10
256,503,641,10
257,503,641,10
258,503,637,10
259,503,635,10
260,503,629,10
261,504,623,10
262,504,618,10
263,504,615,10
264,504,609,10
265,504,599,10
266,504,600,10
267,504,596,10
268,504,590,10
269,504,590,10
270,505,587,10
271,505,585,10
272,505,581,10
273,505,576,10
274,505,574,10
275,505,570,10
276,505,568,10
277,505,566,10
278,505,573,10
279,505,574,10
280,505,570,10
281,505,571,10
282,505,567,10
283,505,567,10
1,769,2,11
2,768,0,11
3,768,0,11
4,768,0,11
5,768,0,11
6,768,0,11
7,768,8,11
8,768,19,11
9,768,27,11
10,768,38,11
11,768,53,11
12,768,58,11
13,768,71,11
14,768,83,11
15,768,87,11
16,768,98,11
17,768,104,11
18,768,102,11
19,768,121,11
20,768,121,11
21,768,132,11
22,768,141,11
23,768,151,11
24,768,165,11
25,768,175,11
26,768,183,11
27,768,201,11
28,768,209,11
29,769,217,11
30,769,228,11
31,769,240,11
32,769,254,11
33,768,260,11
34,768,279,11
35,768,289,11
36,769,304,11
37,768,310,11
38,768,326,11
39,768,335,11
40,768,350,11
41,768,360,11
42,768,375,11
43,768,387,11
44,768,390,11
45,767,402,11
46,768,413,11
47,768,424,11
48,768,440,11
49,768,447,11
50,768,461,11
51,768,472,11
52,766,479,11
55,768,505,11
56,768,511,11
57,768,527,11
58,768,539,11
59,768,545,11
60,768,553,11
61,768,561,11
62,768,569,11
63,768,572,11
64,768,579,11
65,768,584,11
66,768,596,11
67,768,605,11
68,769,617,11
69,768,625,11
70,768,636,11
73,801,0,11
74,801,0,11
75,801,0,11
76,800,8,11
77,799,22,11
78,799,35,11
79,799,45,11
80,797,55,11
81,798,68,11
82,798,87,11
83,798,98,11
84,798,115,11
85,799,105,11
86,798,115,11
87,799,110,11
88,798,115,11
89,799,110,11
90,798,122,11
91,799,106,11
92,798,132,11
93,799,140,11
94,799,153,11
95,801,176,11
96,801,201,11
97,800,211,11
98,799,222,11
99,798,241,11
100,798,251,11
101,798,245,11
102,798,260,11
103,799,273,11
104,799,287,11
105,799,302,11
106,799,320,11
107,799,331,11
108,799,344,11
109,798,357,11
110,798,378,11
111,798,384,11
112,798,409,11
113,798,430,11
114,798,442,11
115,798,456,11
116,798,478,11
117,798,498,11
118,798,518,11
119,798,532,11
120,798,544,11
121,798,552,11
122,798,570,11
123,798,585,11
124,798,603,11
125,798,611,11
126,798,619,11
127,798,639,11
128,798,648,11
129,798,658,11
130,798,668,11
131,798,675,11
132,798,681,11
133,798,696,11
134,798,709,11
135,799,724,11
136,798,732,11
137,798,743,11
138,798,748,11
139,798,764,11
140,798,771,11
141,799,783,11
142,799,794,11
143,799,810,11
144,799,819,11
145,799,836,11
146,799,849,11
147,799,862,11
148,799,875,11
149,799,885,11
150,799,904,11
151,799,917,11
152,798,928,11
153,798,942,11
154,798,951,11
155,798,961,11
156,798,971,11
157,798,986,11
158,798,1001,11
159,798,1014,11
160,798,1029,11
161,798,1046,11
162,798,1055,11
163,798,1069,11
164,797,1077,11
165,797,1085,11
166,797,1104,11
167,797,1113,11
168,796,1131,11
169,796,1145,11
170,797,1148,11
171,797,1153,11
172,797,1172,11
173,797,1181,11
174,797,1187,11
175,797,1197,11
176,797,1206,11
177,797,1222,11
178,797,1233,11
179,797,1240,11
180,797,1246,11
181,797,1253,11
182,797,1261,11
183,797,1276,11
184,797,1277,11
185,797,1288,11
186,797,1304,11
187,796,1319,11
188,796,1328,11
189,796,1337,11
190,796,1346,11
191,796,1356,11
194,303,1077,11
195,303,1062,11
196,303,1053,11
197,303,1044,11
198,304,1032,11
199,304,1024,11
200,304,1021,11
201,304,1012,11
202,304,1007,11
203,304,997,11
204,304,988,11
205,304,983,11
206,304,975,11
207,304,966,11
208,304,957,11
209,304,944,11
210,304,941,11
211,304,934,11
212,304,928,11
213,304,922,11
214,304,914,11
215,304,905,11
216,304,893,11
217,304,884,11
218,304,876,11
219,304,872,11
220,304,866,11
221,304,860,11
222,304,853,11
223,304,846,11
1,311,672,12
2,311,669,12
3,310,663,12
4,311,656,12
5,310,654,12
6,310,647,12
7,310,641,12
8,310,637,12
9,310,635,12
10,310,629,12
11,310,624,12
12,310,619,12
13,309,614,12
14,310,612,12
15,310,606,12
16,309,602,12
17,310,599,12
18,310,595,12
19,310,592,12
20,310,588,12
21,310,583,12
22,310,577,12
23,310,572,12
24,310,569,12
25,310,565,12
26,310,561,12
27,310,556,12
28,310,556,12
29,310,554,12
30,310,549,12
31,310,544,12
32,310,541,12
33,310,539,12
34,310,537,12
35,310,537,12
36,310,531,12
37,309,525,12
38,310,522,12
39,310,517,12
40,309,504,12
41,309,501,12
42,310,496,12
43,310,498,12
44,310,498,12
45,310,488,12
46,310,481,12
47,310,477,12
48,310,474,12
49,310,470,12
50,310,463,12
51,310,459,12
52,310,453,12
53,310,447,12
54,309,442,12
55,310,439,12
56,310,437,12
57,310,434,12
58,310,434,12
59,310,429,12
60,310,423,12
61,309,422,12
62,310,423,12
63,310,410,12
64,310,406,12
65,310,401,12
66,310,398,12
67,309,394,12
68,309,390,12
69,309,386,12
70,310,380,12
71,309,380,12
72,310,373,12
73,309,373,12
74,309,357,12
75,309,365,12
76,309,356,12
77,309,356,12
78,309,351,12
79,309,351,12
80,309,343,12
81,309,349,12
82,309,340,12
83,309,342,12
84,309,333,12
85,309,336,12
86,309,325,12
87,309,319,12
88,308,316,12
89,308,319,12
90,308,309,12
91,308,315,12
92,308,300,12
93,309,305,12
94,308,297,12
95,309,293,12
96,308,293,12
97,308,285,12
98,308,288,12
99,308,283,12
100,308,282,12
101,308,280,12
102,308,278,12
103,309,278,12
104,308,274,12
105,309,272,12
106,308,271,12
107,309,271,12
108,309,271,12
109,309,268,12
110,309,268,12
111,309,268,12
112,308,269,12
113,309,261,12
114,308,263,12
115,309,251,12
116,309,250,12
117,308,241,12
118,309,243,12
119,308,240,12
120,308,240,12
121,308,230,12
122,308,235,12
123,308,225,12
124,308,229,12
125,308,234,12
126,309,229,12
127,308,231,12
128,309,221,12
129,308,230,12
130,309,218,12
131,308,219,12
132,308,217,12
133,308,206,12
134,308,203,12
135,308,201,12
138,583,210,12
139,324,202,12
140,583,201,12
141,324,207,12
142,583,198,12
143,324,202,12
144,583,196,12
145,324,208,12
146,583,195,12
147,324,206,12
148,583,191,12
149,324,214,12
150,583,186,12
151,324,214,12
152,583,177,12
153,324,224,12
154,583,171,12
155,324,233,12
156,583,165,12
157,324,238,12
158,583,165,12
159,324,247,12
160,583,160,12
161,323,252,12
162,583,143,12
163,323,258,12
164,583,133,12
165,323,261,12
166,583,127,12
167,579,323,12
168,582,117,12
169,580,337,12
170,582,105,12
171,580,366,12
172,582,364,12
173,583,388,12
174,582,400,12
175,582,407,12
176,582,415,12
177,583,434,12
178,583,445,12
179,583,464,12
180,583,467,12
181,582,481,12
182,582,505,12
183,582,516,12
184,582,522,12
185,582,543,12
186,582,550,12
187,582,558,12
188,582,563,12
189,582,569,12
190,582,574,12
191,582,577,12
192,582,584,12
193,582,586,12
194,582,591,12
195,582,599,12
196,582,605,12
197,582,611,12
198,582,617,12
199,582,627,12
200,582,635,12
201,582,637,12
202,582,639,12
203,582,644,12
204,582,645,12
205,582,653,12
206,582,657,12
207,582,670,12
208,582,675,12
209,582,682,12
210,582,684,12
211,582,693,12
212,582,703,12
213,581,712,12
214,582,721,12
215,582,725,12
216,582,732,12
217,582,735,12
218,582,741,12
219,582,747,12
220,582,752,12
221,582,757,12
222,582,768,12
223,582,775,12
224,582,780,12
225,582,786,12
226,582,703,12
227,582,808,12
228,582,819,12
229,582,827,12
230,582,836,12
231,582,843,12
232,582,848,12
233,582,854,12
234,582,859,12
235,582,865,12
236,582,866,12
237,582,869,12
238,582,872,12
239,582,873,12
240,582,875,12
241,582,870,12
242,582,869,12
243,582,865,12
244,582,865,12
245,582,864,12
246,581,864,12
247,582,863,12
248,582,864,12
249,582,862,12
250,582,862,12
251,582,862,12
252,582,860,12
253,582,861,12
254,582,859,12
255,582,857,12
256,582,855,12
257,582,855,12
258,582,852,12
259,582,850,12
260,582,850,12
1,625,1333,13
2,635,1317,13
3,635,1302,13
4,635,1288,13
5,635,1278,13
6,635,1270,13
7,635,1262,13
8,635,1252,13
9,635,1244,13
10,635,1237,13
11,635,1229,13
12,635,1222,13
13,634,1215,13
14,635,1204,13
15,635,1197,13
16,635,1191,13
17,635,1180,13
18,635,1174,13
19,635,1167,13
20,635,1163,13
21,635,1154,13
22,635,1148,13
23,634,1134,13
24,634,1121,13
25,634,1117,13
27,634,1106,13
28,634,1097,13
29,634,1090,13
30,634,1076,13
31,634,1071,13
32,634,1061,13
33,633,1054,13
34,633,1046,13
35,633,1042,13
36,633,1037,13
37,633,1018,13
38,633,1007,13
39,633,996,13
40,633,981,13
41,633,972,13
42,633,965,13
43,633,959,13
44,633,945,13
45,633,945,13
46,633,936,13
50,634,923,13
51,633,914,13
52,633,906,13
53,633,898,13
54,633,891,13
55,633,884,13
56,633,877,13
57,633,865,13
58,633,855,13
59,633,848,13
60,633,841,13
64,633,834,13
67,632,825,13
68,632,818,13
69,633,806,13
70,633,793,13
71,632,785,13
72,632,775,13
73,632,761,13
74,632,747,13
75,631,738,13
80,632,729,13
81,632,721,13
82,632,716,13
83,632,709,13
84,631,696,13
85,632,688,13
86,631,675,13
87,632,664,13
88,631,658,13
89,631,649,13
90,631,644,13
91,630,635,13
92,630,633,13
93,630,626,13
94,630,619,13
95,630,612,13
96,630,599,13
97,630,588,13
98,630,570,13
99,630,564,13
100,630,555,13
101,629,552,13
102,629,543,13
103,629,535,13
104,629,532,13
105,629,524,13
106,629,515,13
107,629,509,13
108,629,505,13
109,629,495,13
110,629,488,13
111,629,485,13
112,629,473,13
113,629,469,13
114,629,462,13
115,629,456,13
116,628,452,13
117,629,445,13
118,628,435,13
119,628,426,13
120,629,418,13
121,629,408,13
122,629,386,13
123,629,373,13
124,629,363,13
125,629,356,13
126,630,353,13
127,629,347,13
128,629,341,13
129,629,329,13
130,629,319,13
131,629,307,13
132,629,297,13
133,629,287,13
134,629,284,13
135,629,273,13
136,629,262,13
137,629,230,13
138,629,219,13
139,629,205,13
140,629,196,13
141,629,188,13
142,629,173,13
143,629,151,13
144,629,131,13
145,629,115,13
146,629,111,13
147,629,94,13
148,629,81,13
149,629,68,13
150,629,57,13
151,629,44,13
152,629,42,13
153,629,30,13
154,629,19,13
155,629,9,13
158,1052,0,13
159,1052,26,13
160,1052,46,13
161,1052,70,13
162,1052,81,13
163,1052,132,13
164,1052,143,13
165,1053,170,13
166,1052,185,13
167,1052,206,13
168,1052,217,13
169,1053,230,13
170,1053,237,13
171,1052,241,13
172,1052,254,13
173,1052,261,13
174,1053,274,13
175,1052,294,13
176,1052,309,13
177,1052,323,13
178,1052,331,13
179,1052,340,13
180,1052,363,13
181,1053,379,13
182,1053,393,13
183,1053,408,13
184,1053,416,13
185,1053,428,13
186,1052,441,13
187,1053,442,13
188,1052,453,13
189,1052,472,13
190,1052,487,13
191,1052,499,13
192,1052,505,13
193,1052,516,13
194,1053,523,13
195,1053,533,13
196,1053,548,13
197,1053,549,13
198,1053,558,13
199,1053,572,13
200,1053,587,13
201,1052,605,13
202,1052,612,13
1,88,623,14
2,87,689,14
3,87,697,14
4,87,700,14
5,87,713,14
6,87,728,14
7,87,748,14
8,87,757,14
9,87,760,14
10,87,768,14
11,87,771,14
12,87,773,14
13,87,779,14
14,87,787,14
15,87,795,14
16,87,806,14
17,87,813,14
18,87,827,14
19,86,837,14
20,87,851,14
21,87,865,14
22,87,873,14
23,87,879,14
24,87,889,14
25,87,904,14
26,87,914,14
27,87,931,14
28,87,944,14
29,87,920,14
30,87,938,14
31,87,944,14
32,87,949,14
33,87,962,14
34,87,966,14
35,87,973,14
36,87,981,14
38,87,997,14
39,87,1004,14
40,87,1013,14
41,87,1013,14
42,87,1019,14
43,87,1025,14
44,87,1035,14
45,87,1048,14
46,87,1057,14
47,87,1063,14
50,739,1371,14
51,739,1358,14
52,739,1351,14
53,738,1333,14
54,738,1309,14
57,739,1292,14
58,739,1277,14
59,739,1268,14
60,739,1257,14
61,739,1243,14
62,739,1227,14
63,739,1217,14
64,739,1203,14
65,739,1193,14
66,739,1188,14
67,739,1173,14
68,739,1162,14
69,739,1159,14
70,739,1143,14
71,739,1133,14
73,739,1091,14
74,739,1081,14
75,739,1069,14
76,739,1059,14
77,739,1054,14
78,739,1045,14
79,739,1037,14
80,739,1032,14
81,739,1026,14
82,739,1020,14
83,739,1016,14
85,739,996,14
86,739,983,14
87,739,975,14
88,738,968,14
89,739,961,14
90,739,953,14
91,739,943,14
94,739,937,14
95,739,936,14
96,739,925,14
97,738,916,14
98,739,909,14
99,739,905,14
100,739,899,14
101,739,889,14
102,739,880,14
103,739,873,14
104,739,862,14
105,739,854,14
106,739,845,14
107,739,838,14
108,739,829,14
109,738,824,14
110,738,817,14
111,738,809,14
112,738,796,14
113,738,785,14
114,738,775,14
115,738,766,14
116,738,760,14
117,738,753,14
118,738,745,14
120,938,736,14
121,938,722,14
122,938,709,14
123,937,699,14
124,938,689,14
125,987,681,14
126,937,667,14
127,939,655,14
128,938,649,14
129,938,641,14
130,939,638,14
131,939,626,14
132,939,614,14
133,939,603,14
134,939,593,14
135,940,584,14
136,940,580,14
137,940,574,14
138,940,567,14
139,940,561,14
140,940,555,14
141,940,553,14
142,940,546,14
143,939,545,14
145,940,531,14
146,940,528,14
147,939,523,14
148,940,518,14
149,939,516,14
150,939,514,14
151,940,506,14
152,940,504,14
153,940,503,14
154,940,499,14
155,940,492,14
156,939,483,14
157,940,478,14
158,940,473,14
159,940,469,14
160,940,464,14
161,940,457,14
162,940,454,14
163,940,448,14
164,940,441,14
165,940,438,14
166,940,429,14
167,940,421,14
168,940,413,14
169,940,407,14
170,940,402,14
171,940,396,14
172,939,389,14
173,940,379,14
174,940,361,14
175,940,353,14
176,940,341,14
177,940,328,14
178,940,326,14
179,940,315,14
180,940,313,14
181,940,313,14
182,940,307,14
183,940,302,14
184,940,297,14
185,940,294,14
186,940,291,14
187,940,289,14
188,940,280,14
189,940,272,14
190,941,272,14
191,941,257,14
192,941,253,14
193,942,237,14
194,942,230,14
195,941,219,14
196,942,207,14
197,941,200,14
198,941,187,14
199,940,175,14
1,56,522,15
2,56,513,15
3,56,527,15
4,56,514,15
5,56,503,15
6,56,496,15
7,56,489,15
8,56,478,15
9,57,468,15
10,55,457,15
11,56,454,15
12,55,446,15
13,56,435,15
14,56,429,15
15,56,428,15
16,56,419,15
17,55,408,15
18,56,399,15
19,55,390,15
20,56,380,15
21,56,373,15
22,55,373,15
23,55,361,15
24,55,353,15
25,56,349,15
26,55,343,15
27,56,340,15
28,55,334,15
29,56,333,15
30,56,327,15
31,55,331,15
32,56,319,15
33,57,310,15
34,56,308,15
35,56,298,15
36,56,293,15
37,56,278,15
38,56,283,15
39,55,272,15
40,56,258,15
41,55,253,15
42,56,250,15
43,55,246,15
44,56,241,15
47,728,1363,15
49,717,1313,15
50,716,1303,15
51,716,1302,15
52,716,1314,15
53,714,1312,15
56,714,1319,15
60,718,1323,15
61,718,1328,15
62,718,1335,15
63,718,1338,15
64,718,1344,15
65,718,1341,15
66,718,1341,15
67,718,1344,15
68,718,1346,15
69,718,1346,15
70,717,1346,15
71,716,1351,15
72,717,1354,15
73,716,1361,15
74,718,1366,15
75,718,1369,15
76,717,1372,15
77,718,1372,15
80,290,0,15
81,290,16,15
82,290,40,15
83,290,55,15
84,290,70,15
85,290,92,15
86,290,117,15
87,290,132,15
88,290,150,15
89,290,176,15
90,290,187,15
91,288,210,15
92,286,226,15
93,286,237,15
94,286,264,15
95,286,289,15
96,286,314,15
97,286,330,15
98,286,349,15
99,286,360,15
100,286,376,15
101,286,397,15
102,286,409,15
103,286,424,15
104,286,440,15
105,286,454,15
106,286,466,15
107,280,480,15
108,282,488,15
109,286,502,15
110,286,518,15
111,286,530,15
112,286,542,15
113,282,554,15
114,286,574,15
115,286,584,15
116,286,600,15
117,286,612,15
118,286,626,15
119,286,646,15
120,280,666,15
121,280,678,15
122,280,696,15
123,282,714,15
124,288,726,15
125,288,744,15
126,288,768,15
127,286,794,15
128,284,814,15
129,286,828,15
130,286,840,15
131,286,866,15
132,286,874,15
133,286,890,15
134,286,905,15
135,286,928,15
136,286,942,15
137,286,955,15
138,286,966,15
139,280,980,15
140,280,1010,15
141,280,1021,15
142,280,1048,15
143,280,1062,15
144,280,1081,15
145,280,1096,15
146,280,1101,15
147,280,1113,15
148,280,1123,15
149,278,1140,15
150,278,1156,15
151,278,1167,15
152,278,1178,15
153,280,1184,15
154,278,1204,15
155,278,1222,15
156,278,1238,15
157,278,1248,15
158,280,1247,15
159,278,1261,15
160,278,1272,15
161,278,1284,15
162,278,1292,15
163,278,1303,15
164,278,1318,15
165,279,1346,15
166,279,1362,15
167,278,1366,15
168,278,1370,15
171,233,0,15
172,233,0,15
173,233,11,15
174,233,14,15
175,233,32,15
176,234,52,15
177,233,65,15
178,234,85,15
179,233,101,15
180,233,126,15
181,233,150,15
182,234,170,15
183,234,183,15
184,234,189,15
185,234,196,15
186,234,212,15
187,234,232,15
188,234,238,15
189,234,254,15
190,234,254,15
191,235,261,15
192,234,272,15
193,234,280,15
194,234,298,15
195,234,314,15
196,234,326,15
197,234,344,15
198,233,351,15
199,234,368,15
200,234,386,15
201,234,393,15
202,234,409,15
203,234,423,15
204,234,446,15
205,234,462,15
206,234,470,15
207,234,479,15
208,234,495,15
209,235,509,15
210,235,522,15
211,235,544,15
212,235,556,15
213,234,568,15
214,234,586,15
215,234,612,15
216,234,624,15
217,234,635,15
218,234,648,15
219,234,664,15
220,235,678,15
221,235,700,15
222,235,718,15
223,235,728,15
224,235,745,15
225,235,754,15
226,235,767,15
227,235,779,15
228,235,793,15
229,235,812,15
230,235,826,15
231,235,845,15
232,235,865,15
233,235,894,15
1,435,1337,16
2,435,1330,16
3,435,1322,16
4,435,1318,16
5,435,1313,16
6,435,1305,16
7,435,1298,16
8,435,1288,16
9,435,1280,16
10,435,1276,16
11,435,1273,16
12,435,1270,16
13,435,1268,16
14,435,1263,16
15,435,1261,16
16,435,1257,16
17,435,1253,16
18,435,1252,16
19,435,1249,16
20,435,1249,16
21,435,1246,16
22,435,1248,16
23,435,1244,16
24,435,1241,16
25,435,1237,16
26,435,1233,16
27,435,1230,16
28,435,1230,16
29,435,1226,16
30,435,1225,16
31,435,1223,16
32,435,1223,16
33,435,1222,16
34,435,1219,16
35,435,1217,16
36,435,1215,16
37,435,1208,16
38,435,1203,16
39,435,1200,16
40,435,1197,16
41,435,1197,16
42,435,1197,16
43,435,1197,16
44,435,1193,16
45,435,1189,16
46,435,1188,16
47,435,1186,16
48,435,1183,16
49,435,1180,16
50,435,1174,16
51,435,1173,16
52,435,1169,16
53,435,1164,16
54,435,1163,16
55,435,1163,16
56,435,1160,16
57,435,1156,16
58,435,1154,16
59,435,1158,16
60,435,1150,16
